GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
4613360f-cf63-4836-a12b-c48cb8602417	chr2	107555521	112563398	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr2	112568925	118883186	5	4	1
4613360f-cf63-4836-a12b-c48cb8602417	chr2	118885373	118889322	8	7	1
4613360f-cf63-4836-a12b-c48cb8602417	chr2	118891238	136083136	5	4	1
4613360f-cf63-4836-a12b-c48cb8602417	chr2	136083562	140998162	6	5	1
4613360f-cf63-4836-a12b-c48cb8602417	chr2	140998765	141150683	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr2	141152540	170306138	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr2	170306410	170315948	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chr2	170316094	242147305	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr3	20930	61982342	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr3	61982769	62744259	4	2	2
4613360f-cf63-4836-a12b-c48cb8602417	chr3	62744546	67900225	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr3	67900916	67922845	8	5	3
4613360f-cf63-4836-a12b-c48cb8602417	chr3	67927560	68145143	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr3	68146440	74260340	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr3	74260493	80156267	4	2	2
4613360f-cf63-4836-a12b-c48cb8602417	chr3	80157232	103761628	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr3	103761693	103917111	7	5	2
4613360f-cf63-4836-a12b-c48cb8602417	chr3	103918070	106398411	6	4	2
4613360f-cf63-4836-a12b-c48cb8602417	chr3	106400353	106413309	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr3	106416618	116503703	6	4	2
4613360f-cf63-4836-a12b-c48cb8602417	chr3	116510764	116782537	4	2	2
4613360f-cf63-4836-a12b-c48cb8602417	chr3	116783131	117234207	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr3	117239160	117520494	7	5	2
4613360f-cf63-4836-a12b-c48cb8602417	chr3	117522048	123172382	6	4	2
4613360f-cf63-4836-a12b-c48cb8602417	chr3	123175841	125315983	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr3	125317447	198169247	6	4	2
4613360f-cf63-4836-a12b-c48cb8602417	chr4	68929	19560761	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr4	19560884	19887702	6	5	1
4613360f-cf63-4836-a12b-c48cb8602417	chr4	19889374	30482894	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr4	30483440	44042591	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr4	44047057	57329030	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr4	57331617	57336032	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr4	57336951	76796431	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr4	76798626	77885074	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr4	77888675	100574685	2	1	1
4613360f-cf63-4836-a12b-c48cb8602417	chr4	100578092	100584291	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chr4	100587465	180774615	2	1	1
4613360f-cf63-4836-a12b-c48cb8602417	chr4	180779335	180877807	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chr4	180885442	181281568	2	1	1
4613360f-cf63-4836-a12b-c48cb8602417	chr4	181286450	181677302	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chr4	181677599	190106768	2	1	1
4613360f-cf63-4836-a12b-c48cb8602417	chr5	15532	9981174	4	2	2
4613360f-cf63-4836-a12b-c48cb8602417	chr5	9981436	9984479	2	1	1
4613360f-cf63-4836-a12b-c48cb8602417	chr5	9990417	34177953	4	2	2
4613360f-cf63-4836-a12b-c48cb8602417	chr5	34187609	35114689	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr5	35115223	42906781	4	2	2
4613360f-cf63-4836-a12b-c48cb8602417	chr5	42907283	44066251	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr5	44066567	50437932	6	3	3
4613360f-cf63-4836-a12b-c48cb8602417	chr5	50440357	51755332	7	4	3
4613360f-cf63-4836-a12b-c48cb8602417	chr5	51758759	52508670	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr5	52508927	54451966	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr5	54452695	56639588	4	2	2
4613360f-cf63-4836-a12b-c48cb8602417	chr5	56640036	58228966	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr5	58230808	59128613	4	2	2
4613360f-cf63-4836-a12b-c48cb8602417	chr5	59129669	59528110	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr5	59530392	66907568	4	2	2
4613360f-cf63-4836-a12b-c48cb8602417	chr5	66907787	67185626	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr5	67185708	95520333	4	2	2
4613360f-cf63-4836-a12b-c48cb8602417	chr5	95521551	96400598	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr5	96401459	97777698	4	2	2
4613360f-cf63-4836-a12b-c48cb8602417	chr5	97778079	135815878	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr5	135823032	135833780	8	5	3
4613360f-cf63-4836-a12b-c48cb8602417	chr5	135833864	152068070	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr5	152069091	152278809	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr5	152279844	152291355	6	4	2
4613360f-cf63-4836-a12b-c48cb8602417	chr5	152292403	168086377	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr5	168088842	168360292	4	2	2
4613360f-cf63-4836-a12b-c48cb8602417	chr5	168361080	181363319	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr6	149661	50303776	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr6	50303882	65632197	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr6	65632251	69166178	5	4	1
4613360f-cf63-4836-a12b-c48cb8602417	chr6	69169290	70300128	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr6	70301893	71972683	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr6	71972780	72400342	5	4	1
4613360f-cf63-4836-a12b-c48cb8602417	chr6	72401790	72973704	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr6	72977974	73891694	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr6	73893839	74180970	6	5	1
4613360f-cf63-4836-a12b-c48cb8602417	chr6	74181045	76367709	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr6	76370738	86105230	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr6	86109056	119219742	2	1	1
4613360f-cf63-4836-a12b-c48cb8602417	chr6	119220228	119313824	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chr6	119314053	125092227	2	1	1
4613360f-cf63-4836-a12b-c48cb8602417	chr6	125095672	125607195	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chr6	125611549	125760466	0	0	0
4613360f-cf63-4836-a12b-c48cb8602417	chr6	125761529	126486994	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chr6	126487988	168516426	2	1	1
4613360f-cf63-4836-a12b-c48cb8602417	chr6	168516502	168617453	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr6	168617652	170741917	2	1	1
4613360f-cf63-4836-a12b-c48cb8602417	chr7	43259	1881190	6	6	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	1881432	4437393	5	5	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	4437956	4526963	4	4	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	4526977	36074708	5	5	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	36074862	36084254	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	36084682	55151449	5	5	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	55151466	55171998	7	7	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	55172153	63182674	5	5	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	63185068	68757415	4	4	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	68762255	68958689	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	68960586	78033863	4	4	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	78034169	78042515	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	78042892	83917917	4	4	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	83918300	86474567	5	5	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	86475420	90413543	4	4	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	90413868	91944763	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	91954775	112469668	4	4	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	112470941	112492667	7	7	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	112495152	116257042	4	4	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	116257817	116278901	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	116279103	147576928	4	4	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	147577170	147583942	5	4	1
4613360f-cf63-4836-a12b-c48cb8602417	chr7	147584537	157404628	4	4	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	157405245	157432378	6	6	0
4613360f-cf63-4836-a12b-c48cb8602417	chr7	157433018	159334314	4	4	0
4613360f-cf63-4836-a12b-c48cb8602417	chr8	81254	5907927	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr8	5910334	6062958	2	1	1
4613360f-cf63-4836-a12b-c48cb8602417	chr8	6063107	34426493	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr8	34427047	34427753	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr8	34428577	40421861	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr8	40421970	43532946	4	2	2
4613360f-cf63-4836-a12b-c48cb8602417	chr8	43533671	53453339	6	4	2
4613360f-cf63-4836-a12b-c48cb8602417	chr8	53454974	58180829	5	4	1
4613360f-cf63-4836-a12b-c48cb8602417	chr8	58181905	58731387	6	4	2
4613360f-cf63-4836-a12b-c48cb8602417	chr8	58731941	61093261	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr8	61093540	63718795	5	4	1
4613360f-cf63-4836-a12b-c48cb8602417	chr8	63720230	70892633	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr8	70904262	72140844	5	4	1
4613360f-cf63-4836-a12b-c48cb8602417	chr8	72141026	72154110	9	7	2
4613360f-cf63-4836-a12b-c48cb8602417	chr8	72154479	74505151	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr8	74506887	74744871	6	5	1
4613360f-cf63-4836-a12b-c48cb8602417	chr8	74751315	77034257	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr8	77037635	77470009	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr8	77472783	145072769	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr9	46587	18009626	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr9	18009673	18061142	4	4	0
4613360f-cf63-4836-a12b-c48cb8602417	chr9	18062047	27582933	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr9	27590145	28323196	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr9	28323675	33250649	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr9	33250970	33881084	4	4	0
4613360f-cf63-4836-a12b-c48cb8602417	chr9	33883369	61557822	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr9	61561095	64929736	4	4	0
4613360f-cf63-4836-a12b-c48cb8602417	chr9	64945250	75729817	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr9	75732944	75755346	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chr9	75755906	86673168	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr9	86673357	86675835	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chr9	86677434	133269390	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr9	133277270	138200944	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr10	45792	1972678	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr10	1973918	2022900	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr10	2022931	8669794	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr10	8671963	8678301	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr10	8679800	10676362	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr10	10678837	10684132	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chr10	10684348	20768616	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr10	20768648	20773128	6	4	2
4613360f-cf63-4836-a12b-c48cb8602417	chr10	20773633	53977228	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr10	53977988	54146632	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr10	54148522	54417482	4	2	2
4613360f-cf63-4836-a12b-c48cb8602417	chr10	54420413	55626438	2	1	1
4613360f-cf63-4836-a12b-c48cb8602417	chr10	55626565	65492376	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr10	65494193	65521541	2	1	1
4613360f-cf63-4836-a12b-c48cb8602417	chr10	65524120	97930126	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr10	97931277	97933552	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chr10	97936536	133654968	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr11	198510	45875526	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr11	45877597	46153048	2	1	1
4613360f-cf63-4836-a12b-c48cb8602417	chr11	46155154	124760785	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr11	124765050	135074876	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr12	51460	17529860	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr12	17530028	17997822	6	3	3
4613360f-cf63-4836-a12b-c48cb8602417	chr12	18002471	18275099	6	4	2
4613360f-cf63-4836-a12b-c48cb8602417	chr12	18278804	22321930	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr12	22321955	23035544	6	4	2
4613360f-cf63-4836-a12b-c48cb8602417	chr12	23035852	28530149	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr12	28533304	28568481	7	4	3
4613360f-cf63-4836-a12b-c48cb8602417	chr12	28568774	34276010	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr12	34282041	34606648	7	4	3
4613360f-cf63-4836-a12b-c48cb8602417	chr12	34607396	43063615	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr12	43065698	44149438	6	4	2
4613360f-cf63-4836-a12b-c48cb8602417	chr12	44151160	52526630	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr12	52527431	52531875	11	6	5
4613360f-cf63-4836-a12b-c48cb8602417	chr12	52532185	52540850	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr12	52541463	52784154	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr12	52785889	52807344	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr12	52808399	97838359	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr12	97838666	100842551	6	3	3
4613360f-cf63-4836-a12b-c48cb8602417	chr12	100844105	133201603	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr13	18452809	20024235	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr13	20025195	78122882	2	1	1
4613360f-cf63-4836-a12b-c48cb8602417	chr13	78123042	78135281	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chr13	78137311	87541454	2	1	1
4613360f-cf63-4836-a12b-c48cb8602417	chr13	87541880	88665337	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr13	88665647	107676965	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr13	107677031	114342922	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr14	18239283	20052901	6	4	2
4613360f-cf63-4836-a12b-c48cb8602417	chr14	20052945	45848009	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr14	45848560	45945098	2	1	1
4613360f-cf63-4836-a12b-c48cb8602417	chr14	45949240	105813116	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr14	105815633	106290506	7	7	0
4613360f-cf63-4836-a12b-c48cb8602417	chr14	106294285	106877229	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr15	19811075	38697970	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr15	38698568	39706329	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr15	39707870	46536550	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr15	46544202	46553890	5	5	0
4613360f-cf63-4836-a12b-c48cb8602417	chr15	46554008	59225037	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr15	59225255	60932693	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr15	60935507	79202248	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr15	79205461	79745509	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr15	79754679	101928837	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr16	10777	3264923	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr16	3269193	4037511	2	1	1
4613360f-cf63-4836-a12b-c48cb8602417	chr16	4039316	6608311	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr16	6608686	10642337	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr16	10642689	26118462	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr16	26118525	27175663	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr16	27175985	36048855	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr16	46441986	49908523	4	4	0
4613360f-cf63-4836-a12b-c48cb8602417	chr16	49909893	56663669	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr16	56663826	56696449	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr16	56696606	76405902	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr16	76408100	83536182	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr16	83536276	90096867	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr17	150733	5065278	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr17	5070487	8394060	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr17	8394148	8410924	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chr17	8411801	19689211	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr17	19691437	36098180	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr17	36098851	36150221	5	4	1
4613360f-cf63-4836-a12b-c48cb8602417	chr17	36157718	50614961	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr17	50615013	50672028	5	5	0
4613360f-cf63-4836-a12b-c48cb8602417	chr17	50672161	77723938	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr17	77723978	83091923	4	4	0
4613360f-cf63-4836-a12b-c48cb8602417	chr18	48133	15402409	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chr18	20949392	63016408	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr18	63016421	63364110	7	5	2
4613360f-cf63-4836-a12b-c48cb8602417	chr18	63366193	78265081	6	4	2
4613360f-cf63-4836-a12b-c48cb8602417	chr18	78265123	80257174	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr19	90910	7166127	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr19	7168922	7184751	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr19	7184790	23540118	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr19	23540845	29615852	5	5	0
4613360f-cf63-4836-a12b-c48cb8602417	chr19	29621234	31567987	7	7	0
4613360f-cf63-4836-a12b-c48cb8602417	chr19	31568781	33232568	9	9	0
4613360f-cf63-4836-a12b-c48cb8602417	chr19	33232799	33293900	13	13	0
4613360f-cf63-4836-a12b-c48cb8602417	chr19	33297937	33499294	10	10	0
4613360f-cf63-4836-a12b-c48cb8602417	chr19	33499533	34135691	17	17	0
4613360f-cf63-4836-a12b-c48cb8602417	chr19	34136027	36060002	9	9	0
4613360f-cf63-4836-a12b-c48cb8602417	chr19	36060586	40180125	16	16	0
4613360f-cf63-4836-a12b-c48cb8602417	chr19	40180159	54154140	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr19	54154264	54215099	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr19	54215136	54320705	8	7	1
4613360f-cf63-4836-a12b-c48cb8602417	chr19	54326087	54378691	9	8	1
4613360f-cf63-4836-a12b-c48cb8602417	chr19	54379018	57261275	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr19	57264390	58586487	10	10	0
4613360f-cf63-4836-a12b-c48cb8602417	chr20	80664	11783067	7	5	2
4613360f-cf63-4836-a12b-c48cb8602417	chr20	11783190	12266381	6	4	2
4613360f-cf63-4836-a12b-c48cb8602417	chr20	12266925	12631338	8	5	3
4613360f-cf63-4836-a12b-c48cb8602417	chr20	12633437	23771916	7	5	2
4613360f-cf63-4836-a12b-c48cb8602417	chr20	23772886	25319324	8	5	3
4613360f-cf63-4836-a12b-c48cb8602417	chr20	25320386	61322106	8	4	4
4613360f-cf63-4836-a12b-c48cb8602417	chr20	61323223	64324800	9	5	4
4613360f-cf63-4836-a12b-c48cb8602417	chr21	12973348	16713381	5	3	2
4613360f-cf63-4836-a12b-c48cb8602417	chr21	16714048	20672980	4	2	2
4613360f-cf63-4836-a12b-c48cb8602417	chr21	20676663	30446376	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr21	30447058	30487197	7	5	2
4613360f-cf63-4836-a12b-c48cb8602417	chr21	30487336	44920597	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr21	44920928	45996410	6	4	2
4613360f-cf63-4836-a12b-c48cb8602417	chr21	46007925	46677045	4	3	1
4613360f-cf63-4836-a12b-c48cb8602417	chr22	16392123	18983402	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr22	18984937	19939749	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr22	19940659	20612109	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chr22	20612260	34172245	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr22	34173740	34187402	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chr22	34192759	36918373	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chr22	36918465	50796027	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chrX	251810	16213294	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chrX	16213390	16225262	0	0	0
4613360f-cf63-4836-a12b-c48cb8602417	chrX	16227313	31331726	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chrX	31332299	31500868	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chrX	31500946	31524568	3	2	1
4613360f-cf63-4836-a12b-c48cb8602417	chrX	31526254	31791469	0	0	0
4613360f-cf63-4836-a12b-c48cb8602417	chrX	31796050	32809899	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chrX	32810293	33476734	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chrX	33479088	64009075	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chrX	64010602	124573888	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chrX	124575218	124577193	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chrX	124577895	147527872	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chrX	147530027	147601100	3	3	0
4613360f-cf63-4836-a12b-c48cb8602417	chrX	147601333	150447931	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chrX	150448644	150465103	1	1	0
4613360f-cf63-4836-a12b-c48cb8602417	chrX	150466816	156004181	2	2	0
4613360f-cf63-4836-a12b-c48cb8602417	chrY	2782397	26653788	0	0	0
4613360f-cf63-4836-a12b-c48cb8602417	chrY	56872112	56872112	55	55	0
